Freq.	I(D1)
9.03649473722110e+004	(-1.12877535077803e+002dB,8.72579822021616e+001°)
9.05732600898008e+004	(-1.12857557986223e+002dB,8.72581188407347e+001°)
9.07820530177993e+004	(-1.12837580890231e+002dB,8.72582409535800e+001°)
9.09913272632059e+004	(-1.12817603790424e+002dB,8.72583485589443e+001°)
9.12010839355716e+004	(-1.12797626687322e+002dB,8.72584416509952e+001°)
9.14113241470056e+004	(-1.12777649581273e+002dB,8.72585202196538e+001°)
9.16220490121805e+004	(-1.12757672472927e+002dB,8.72585842797209e+001°)
9.18332596483386e+004	(-1.12737695362611e+002dB,8.72586338367728e+001°)
9.20449571752976e+004	(-1.12717718250937e+002dB,8.72586688773844e+001°)
9.22571427154567e+004	(-1.12697741138306e+002dB,8.72586894033611e+001°)
9.24698173938026e+004	(-1.12677764025276e+002dB,8.72586954217998e+001°)
9.26829823379152e+004	(-1.12657786912263e+002dB,8.72586869162361e+001°)
9.28966386779739e+004	(-1.12637809799740e+002dB,8.72586639093003e+001°)
9.31107875467632e+004	(-1.12617832688269e+002dB,8.72586263903740e+001°)
9.33254300796792e+004	(-1.12597855578235e+002dB,8.72585743495244e+001°)
9.35405674147353e+004	(-1.12577878470257e+002dB,8.72585078107671e+001°)
9.37562006925680e+004	(-1.12557901364672e+002dB,8.72584267461645e+001°)
9.39723310564438e+004	(-1.12537924262062e+002dB,8.72583311664856e+001°)
9.41889596522641e+004	(-1.12517947162939e+002dB,8.72582210876964e+001°)
9.44060876285722e+004	(-1.12497970067679e+002dB,8.72580964836559e+001°)
9.46237161365591e+004	(-1.12477992976855e+002dB,8.72579573760996e+001°)
9.48418463300695e+004	(-1.12458015890878e+002dB,8.72578037353960e+001°)
9.50604793656079e+004	(-1.12438038810314e+002dB,8.72576355890100e+001°)
9.52796164023449e+004	(-1.12418061735561e+002dB,8.72574529179124e+001°)
9.54992586021232e+004	(-1.12398084667155e+002dB,8.72572557364557e+001°)
9.57194071294640e+004	(-1.12378107605646e+002dB,8.72570440314264e+001°)
9.59400631515728e+004	(-1.12358130551435e+002dB,8.72568178135785e+001°)
9.61612278383459e+004	(-1.12338153504990e+002dB,8.72565770616044e+001°)
9.63829023623765e+004	(-1.12318176466847e+002dB,8.72563217919568e+001°)
9.66050878989607e+004	(-1.12298199437455e+002dB,8.72560519984117e+001°)
9.68277856261042e+004	(-1.12278222417324e+002dB,8.72557676753289e+001°)
9.70509967245282e+004	(-1.12258245407028e+002dB,8.72554688360391e+001°)
9.72747223776757e+004	(-1.12238268406873e+002dB,8.72551554576813e+001°)
9.74989637717179e+004	(-1.12218291417482e+002dB,8.72548275592465e+001°)
9.77237220955602e+004	(-1.12198314439229e+002dB,8.72544851145117e+001°)
9.79489985408489e+004	(-1.12178337472733e+002dB,8.72541281344170e+001°)
9.81747943019774e+004	(-1.12158360518402e+002dB,8.72537566258724e+001°)
9.84011105760923e+004	(-1.12138383576764e+002dB,8.72533705917031e+001°)
9.86279485630999e+004	(-1.12118406648256e+002dB,8.72529700081392e+001°)
9.88553094656727e+004	(-1.12098429733401e+002dB,8.72525548702113e+001°)
9.90831944892555e+004	(-1.12078452832678e+002dB,8.72521251960849e+001°)
9.93116048420721e+004	(-1.12058475946568e+002dB,8.72516809818417e+001°)
9.95405417351314e+004	(-1.12038499075590e+002dB,8.72512222106937e+001°)
9.97700063822339e+004	(-1.12018522220233e+002dB,8.72507488978819e+001°)
9.99999999999786e+004	(-1.11998545380912e+002dB,8.72502610278483e+001°)
1.00230523807768e+005	(-1.11978568558228e+002dB,8.72497585990338e+001°)
1.00461579027818e+005	(-1.11958591752593e+002dB,8.72492416105102e+001°)
1.00693166885159e+005	(-1.11938614964543e+002dB,8.72487100663105e+001°)
1.00925288607647e+005	(-1.11918638194561e+002dB,8.72481639577402e+001°)
1.01157945425968e+005	(-1.11898661443074e+002dB,8.72476032767626e+001°)
1.01391138573646e+005	(-1.11878684710643e+002dB,8.72470280335402e+001°)
1.01624869287048e+005	(-1.11858707997778e+002dB,8.72464382079792e+001°)
1.01859138805390e+005	(-1.11838731304895e+002dB,8.72458338070509e+001°)
1.02093948370746e+005	(-1.11818754632573e+002dB,8.72452148338035e+001°)
1.02329299228053e+005	(-1.11798777981230e+002dB,8.72445812744268e+001°)
1.02565192625119e+005	(-1.11778801351440e+002dB,8.72439331331580e+001°)
1.02801629812625e+005	(-1.11758824743605e+002dB,8.72432703931086e+001°)
1.03038612044139e+005	(-1.11738848158246e+002dB,8.72425930727253e+001°)
1.03276140576118e+005	(-1.11718871595958e+002dB,8.72419011432939e+001°)
1.03514216667912e+005	(-1.11698895057138e+002dB,8.72411946244207e+001°)
1.03752841581779e+005	(-1.11678918542248e+002dB,8.72404734930647e+001°)
1.03992016582884e+005	(-1.11658942051929e+002dB,8.72397377612429e+001°)
1.04231742939308e+005	(-1.11638965586528e+002dB,8.72389874243990e+001°)
1.04472021922057e+005	(-1.11618989146620e+002dB,8.72382224614284e+001°)
1.04712854805067e+005	(-1.11599012732679e+002dB,8.72374428775984e+001°)
1.04954242865210e+005	(-1.11579036345212e+002dB,8.72366486786912e+001°)
1.05196187382300e+005	(-1.11559059984744e+002dB,8.72358398582748e+001°)
1.05438689639103e+005	(-1.11539083651724e+002dB,8.72350163978772e+001°)
1.05681750921343e+005	(-1.11519107346698e+002dB,8.72341782966332e+001°)
1.05925372517706e+005	(-1.11499131070186e+002dB,8.72333255626968e+001°)
1.06169555719850e+005	(-1.11479154822603e+002dB,8.72324581795360e+001°)
1.06414301822409e+005	(-1.11459178604507e+002dB,8.72315761438844e+001°)
1.06659612123003e+005	(-1.11439202416440e+002dB,8.72306794698290e+001°)
1.06905487922243e+005	(-1.11419226258827e+002dB,8.72297681218440e+001°)
1.07151930523737e+005	(-1.11399250132236e+002dB,8.72288421277461e+001°)
1.07398941234101e+005	(-1.11379274037136e+002dB,8.72279014492160e+001°)
1.07646521362960e+005	(-1.11359297974038e+002dB,8.72269461027570e+001°)
1.07894672222960e+005	(-1.11339321943445e+002dB,8.72259760804863e+001°)
1.08143395129770e+005	(-1.11319345945870e+002dB,8.72249913710474e+001°)
1.08392691402097e+005	(-1.11299369981865e+002dB,8.72239919719954e+001°)
1.08642562361683e+005	(-1.11279394051855e+002dB,8.72229778856424e+001°)
1.08893009333320e+005	(-1.11259418156432e+002dB,8.72219491025170e+001°)
1.09144033644852e+005	(-1.11239442296079e+002dB,8.72209056097668e+001°)
1.09395636627186e+005	(-1.11219466471263e+002dB,8.72198474034108e+001°)
1.09647819614295e+005	(-1.11199490682506e+002dB,8.72187744922892e+001°)
1.09900583943228e+005	(-1.11179514930374e+002dB,8.72176868573077e+001°)
1.10153930954118e+005	(-1.11159539215313e+002dB,8.72165844923321e+001°)
1.10407861990183e+005	(-1.11139563537919e+002dB,8.72154674039568e+001°)
1.10662378397743e+005	(-1.11119587898681e+002dB,8.72143355711088e+001°)
1.10917481526216e+005	(-1.11099612298032e+002dB,8.72131889936416e+001°)
1.11173172728135e+005	(-1.11079636736585e+002dB,8.72120276599013e+001°)
1.11429453359149e+005	(-1.11059661214786e+002dB,8.72108515790195e+001°)
1.11686324778032e+005	(-1.11039685733184e+002dB,8.72096607406244e+001°)
1.11943788346691e+005	(-1.11019710292352e+002dB,8.72084551190804e+001°)
1.12201845430172e+005	(-1.10999734892736e+002dB,8.72072347333847e+001°)
1.12460497396668e+005	(-1.10979759534896e+002dB,8.72059995632340e+001°)
1.12719745617527e+005	(-1.10959784219328e+002dB,8.72047496128903e+001°)
1.12979591467255e+005	(-1.10939808946607e+002dB,8.72034848634480e+001°)
1.13240036323531e+005	(-1.10919833717143e+002dB,8.72022053165378e+001°)
1.13501081567207e+005	(-1.10899858531577e+002dB,8.72009109585743e+001°)
1.13762728582318e+005	(-1.10879883390373e+002dB,8.71996017846038e+001°)
1.14024978756092e+005	(-1.10859908294063e+002dB,8.71982777903016e+001°)
1.14287833478952e+005	(-1.10839933243220e+002dB,8.71969389758815e+001°)
1.14551294144529e+005	(-1.10819958238306e+002dB,8.71955853188155e+001°)
1.14815362149663e+005	(-1.10799983279908e+002dB,8.71942168245656e+001°)
1.15080038894418e+005	(-1.10780008368514e+002dB,8.71928334720314e+001°)
1.15345325782084e+005	(-1.10760033504645e+002dB,8.71914352757347e+001°)
1.15611224219185e+005	(-1.10740058688897e+002dB,8.71900222120401e+001°)
1.15877735615487e+005	(-1.10720083921710e+002dB,8.71885942774506e+001°)
1.16144861384009e+005	(-1.10700109203727e+002dB,8.71871514575186e+001°)
1.16412602941024e+005	(-1.10680134535384e+002dB,8.71856937577819e+001°)
1.16680961706071e+005	(-1.10660159917280e+002dB,8.71842211651605e+001°)
1.16949939101962e+005	(-1.10640185349967e+002dB,8.71827336711415e+001°)
1.17219536554787e+005	(-1.10620210833875e+002dB,8.71812312641373e+001°)
1.17489755493927e+005	(-1.10600236369644e+002dB,8.71797139446142e+001°)
1.17760597352055e+005	(-1.10580261957836e+002dB,8.71781816985150e+001°)
1.18032063565147e+005	(-1.10560287598909e+002dB,8.71766345276919e+001°)
1.18304155572491e+005	(-1.10540313293383e+002dB,8.71750724043940e+001°)
1.18576874816690e+005	(-1.10520339041956e+002dB,8.71734953355689e+001°)
1.18850222743676e+005	(-1.10500364845023e+002dB,8.71719033137984e+001°)
1.19124200802711e+005	(-1.10480390703167e+002dB,8.71702963173035e+001°)
1.19398810446401e+005	(-1.10460416616985e+002dB,8.71686743550356e+001°)
1.19674053130698e+005	(-1.10440442586967e+002dB,8.71670374104115e+001°)
1.19949930314912e+005	(-1.10420468613699e+002dB,8.71653854750387e+001°)
1.20226443461715e+005	(-1.10400494697694e+002dB,8.71637185338256e+001°)
1.20503594037153e+005	(-1.10380520839564e+002dB,8.71620365872336e+001°)
1.20781383510652e+005	(-1.10360547039807e+002dB,8.71603396252982e+001°)
1.21059813355022e+005	(-1.10340573299024e+002dB,8.71586276313662e+001°)
1.21338885046471e+005	(-1.10320599617717e+002dB,8.71569006079970e+001°)
1.21618600064610e+005	(-1.10300625996431e+002dB,8.71551585399914e+001°)
1.21898959892460e+005	(-1.10280652435821e+002dB,8.71534014202106e+001°)
1.22179966016460e+005	(-1.10260678936338e+002dB,8.71516292349741e+001°)
1.22461619926478e+005	(-1.10240705498630e+002dB,8.71498419895256e+001°)
1.22743923115814e+005	(-1.10220732123244e+002dB,8.71480396460834e+001°)
1.23026877081211e+005	(-1.10200758810658e+002dB,8.71462222186761e+001°)
1.23310483322864e+005	(-1.10180785561516e+002dB,8.71443897000638e+001°)
1.23594743344424e+005	(-1.10160812376415e+002dB,8.71425420692797e+001°)
1.23879658653010e+005	(-1.10140839255791e+002dB,8.71406793134491e+001°)
1.24165230759214e+005	(-1.10120866200362e+002dB,8.71388014311521e+001°)
1.24451461177111e+005	(-1.10100893210611e+002dB,8.71369084145256e+001°)
1.24738351424267e+005	(-1.10080920287145e+002dB,8.71350002420653e+001°)
1.25025903021744e+005	(-1.10060947430509e+002dB,8.71330769216956e+001°)
1.25314117494114e+005	(-1.10040974641258e+002dB,8.71311384191591e+001°)
1.25602996369460e+005	(-1.10021001920015e+002dB,8.71291847508991e+001°)
1.25892541179389e+005	(-1.10001029267382e+002dB,8.71272158877595e+001°)
1.26182753459039e+005	(-1.09981056683847e+002dB,8.71252318263066e+001°)
1.26473634747087e+005	(-1.09961084170066e+002dB,8.71232325602017e+001°)
1.26765186585757e+005	(-1.09941111726604e+002dB,8.71212180768008e+001°)
1.27057410520826e+005	(-1.09921139354017e+002dB,8.71191883501754e+001°)
1.27350308101638e+005	(-1.09901167052899e+002dB,8.71171433868275e+001°)
1.27643880881106e+005	(-1.09881194823808e+002dB,8.71150831763766e+001°)
1.27938130415724e+005	(-1.09861222667474e+002dB,8.71130077056460e+001°)
1.28233058265574e+005	(-1.09841250584300e+002dB,8.71109169588621e+001°)
1.28528665994333e+005	(-1.09821278574908e+002dB,8.71088109279284e+001°)
1.28824955169285e+005	(-1.09801306640023e+002dB,8.71066896019807e+001°)
1.29121927361325e+005	(-1.09781334780104e+002dB,8.71045529744606e+001°)
1.29419584144970e+005	(-1.09761362995836e+002dB,8.71024010222049e+001°)
1.29717927098367e+005	(-1.09741391287771e+002dB,8.71002337436210e+001°)
1.30016957803300e+005	(-1.09721419656444e+002dB,8.70980511309317e+001°)
1.30316677845201e+005	(-1.09701448102550e+002dB,8.70958531599097e+001°)
1.30617088813155e+005	(-1.09681476626688e+002dB,8.70936398277575e+001°)
1.30918192299912e+005	(-1.09661505229438e+002dB,8.70914111255544e+001°)
1.31219989901891e+005	(-1.09641533911363e+002dB,8.70891670383286e+001°)
1.31522483219195e+005	(-1.09621562673129e+002dB,8.70869075518802e+001°)
1.31825673855612e+005	(-1.09601591515340e+002dB,8.70846326528292e+001°)
1.32129563418628e+005	(-1.09581620438556e+002dB,8.70823423387415e+001°)
1.32434153519437e+005	(-1.09561649443441e+002dB,8.70800365876128e+001°)
1.32739445772945e+005	(-1.09541678530557e+002dB,8.70777153850748e+001°)
1.33045441797780e+005	(-1.09521707700598e+002dB,8.70753787376582e+001°)
1.33352143216303e+005	(-1.09501736954137e+002dB,8.70730266157165e+001°)
1.33659551654615e+005	(-1.09481766291777e+002dB,8.70706590139259e+001°)
1.33967668742564e+005	(-1.09461795714114e+002dB,8.70682759176923e+001°)
1.34276496113757e+005	(-1.09441825221820e+002dB,8.70658773098823e+001°)
1.34586035405565e+005	(-1.09421854815530e+002dB,8.70634631841665e+001°)
1.34896288259135e+005	(-1.09401884495769e+002dB,8.70610335283693e+001°)
1.35207256319398e+005	(-1.09381914263332e+002dB,8.70585883277167e+001°)
1.35518941235073e+005	(-1.09361944118722e+002dB,8.70561275782353e+001°)
1.35831344658685e+005	(-1.09341974062623e+002dB,8.70536512503125e+001°)
1.36144468246565e+005	(-1.09322004095623e+002dB,8.70511593415641e+001°)
1.36458313658862e+005	(-1.09302034218374e+002dB,8.70486518372034e+001°)
1.36772882559555e+005	(-1.09282064431590e+002dB,8.70461287297754e+001°)
1.37088176616455e+005	(-1.09262094735758e+002dB,8.70435899898583e+001°)
1.37404197501221e+005	(-1.09242125131618e+002dB,8.70410356279020e+001°)
1.37720946889364e+005	(-1.09222155619822e+002dB,8.70384656063466e+001°)
1.38038426460258e+005	(-1.09202186201010e+002dB,8.70358799210220e+001°)
1.38356637897147e+005	(-1.09182216875825e+002dB,8.70332785749443e+001°)
1.38675582887158e+005	(-1.09162247644841e+002dB,8.70306615299586e+001°)
1.38995263121304e+005	(-1.09142278508771e+002dB,8.70280287842486e+001°)
1.39315680294499e+005	(-1.09122309468272e+002dB,8.70253803239096e+001°)
1.39636836105563e+005	(-1.09102340523960e+002dB,8.70227161326781e+001°)
1.39958732257231e+005	(-1.09082371676570e+002dB,8.70200361887185e+001°)
1.40281370456165e+005	(-1.09062402926688e+002dB,8.70173404966130e+001°)
1.40604752412960e+005	(-1.09042434275000e+002dB,8.70146290298098e+001°)
1.40928879842156e+005	(-1.09022465722207e+002dB,8.70119017817107e+001°)
1.41253754462244e+005	(-1.09002497268814e+002dB,8.70091587307428e+001°)
1.41579377995677e+005	(-1.08982528915685e+002dB,8.70063998655752e+001°)
1.41905752168877e+005	(-1.08962560663450e+002dB,8.70036251663276e+001°)
1.42232878712250e+005	(-1.08942592512677e+002dB,8.70008346265904e+001°)
1.42560759360187e+005	(-1.08922624464089e+002dB,8.69980282312723e+001°)
1.42889395851078e+005	(-1.08902656518375e+002dB,8.69952059598899e+001°)
1.43218789927322e+005	(-1.08882688676285e+002dB,8.69923678053125e+001°)
1.43548943335333e+005	(-1.08862720938347e+002dB,8.69895137457083e+001°)
1.43879857825552e+005	(-1.08842753305356e+002dB,8.69866437724842e+001°)
1.44211535152455e+005	(-1.08822785777975e+002dB,8.69837578624027e+001°)
1.44543977074560e+005	(-1.08802818356867e+002dB,8.69808560055143e+001°)
1.44877185354444e+005	(-1.08782851042720e+002dB,8.69779381926712e+001°)
1.45211161758742e+005	(-1.08762883836211e+002dB,8.69750043970786e+001°)
1.45545908058164e+005	(-1.08742916738080e+002dB,8.69720546051600e+001°)
1.45881426027502e+005	(-1.08722949749013e+002dB,8.69690888164502e+001°)
1.46217717445639e+005	(-1.08702982869648e+002dB,8.69661070006830e+001°)
1.46554784095558e+005	(-1.08683016100717e+002dB,8.69631091407517e+001°)
1.46892627764354e+005	(-1.08663049443008e+002dB,8.69600952356139e+001°)
1.47231250243239e+005	(-1.08643082897120e+002dB,8.69570652546949e+001°)
1.47570653327556e+005	(-1.08623116463746e+002dB,8.69540191805023e+001°)
1.47910838816787e+005	(-1.08603150143687e+002dB,8.69509570175327e+001°)
1.48251808514562e+005	(-1.08583183937597e+002dB,8.69478787318587e+001°)
1.48593564228667e+005	(-1.08563217846215e+002dB,8.69447843086006e+001°)
1.48936107771058e+005	(-1.08543251870204e+002dB,8.69416737457709e+001°)
1.49279440957866e+005	(-1.08523286010362e+002dB,8.69385470061836e+001°)
1.49623565609410e+005	(-1.08503320267291e+002dB,8.69354040896192e+001°)
1.49968483550204e+005	(-1.08483354641881e+002dB,8.69322449726705e+001°)
1.50314196608968e+005	(-1.08463389134784e+002dB,8.69290696418815e+001°)
1.50660706618640e+005	(-1.08443423746630e+002dB,8.69258780787373e+001°)
1.51008015416381e+005	(-1.08423458478298e+002dB,8.69226702685040e+001°)
1.51356124843587e+005	(-1.08403493330453e+002dB,8.69194461914989e+001°)
1.51705036745900e+005	(-1.08383528303756e+002dB,8.69162058319090e+001°)
1.52054752973215e+005	(-1.08363563399116e+002dB,8.69129491776609e+001°)
1.52405275379695e+005	(-1.08343598617186e+002dB,8.69096762029751e+001°)
1.52756605823773e+005	(-1.08323633958680e+002dB,8.69063869005786e+001°)
1.53108746168168e+005	(-1.08303669424371e+002dB,8.69030812435719e+001°)
1.53461698279895e+005	(-1.08283705015006e+002dB,8.68997592264362e+001°)
1.53815464030269e+005	(-1.08263740731345e+002dB,8.68964208183145e+001°)
1.54170045294921e+005	(-1.08243776574119e+002dB,8.68930660125744e+001°)
1.54525443953807e+005	(-1.08223812544114e+002dB,8.68896947860348e+001°)
1.54881661891213e+005	(-1.08203848642107e+002dB,8.68863071280230e+001°)
1.55238700995773e+005	(-1.08183884868826e+002dB,8.68829030057179e+001°)
1.55596563160472e+005	(-1.08163921225019e+002dB,8.68794824189306e+001°)
1.55955250282660e+005	(-1.08143957711497e+002dB,8.68760453452970e+001°)
1.56314764264060e+005	(-1.08123994329006e+002dB,8.68725917548689e+001°)
1.56675107010779e+005	(-1.08104031078266e+002dB,8.68691216444048e+001°)
1.57036280433320e+005	(-1.08084067960139e+002dB,8.68656349914941e+001°)
1.57398286446586e+005	(-1.08064104975411e+002dB,8.68621317747232e+001°)
1.57761126969899e+005	(-1.08044142124814e+002dB,8.68586119821562e+001°)
1.58124803927003e+005	(-1.08024179409183e+002dB,8.68550755885711e+001°)
1.58489319246075e+005	(-1.08004216829223e+002dB,8.68515225754310e+001°)
1.58854674859742e+005	(-1.07984254385751e+002dB,8.68479529279114e+001°)
1.59220872705081e+005	(-1.07964292079592e+002dB,8.68443666348994e+001°)
1.59587914723637e+005	(-1.07944329911551e+002dB,8.68407636637689e+001°)
1.59955802861431e+005	(-1.07924367882398e+002dB,8.68371439997380e+001°)
1.60324539068968e+005	(-1.07904405992914e+002dB,8.68335076289328e+001°)
1.60694125301251e+005	(-1.07884444243947e+002dB,8.68298545355799e+001°)
