Freq.	V(vd)
1.89670592121060e+006	(-9.42553945936114e-001dB,-2.61438279793105e+001°)
1.90107827992276e+006	(-9.46444612004571e-001dB,-2.61960470634513e+001°)
1.90546071796270e+006	(-9.50349730050115e-001dB,-2.62483395670781e+001°)
1.90985325856569e+006	(-9.54269340700332e-001dB,-2.63007054188781e+001°)
1.91425592502054e+006	(-9.58203484615862e-001dB,-2.63531445464067e+001°)
1.91866874066974e+006	(-9.62152202457702e-001dB,-2.64056568761880e+001°)
1.92309172890961e+006	(-9.66115534838768e-001dB,-2.64582423338694e+001°)
1.92752491319038e+006	(-9.70093522514185e-001dB,-2.65109008435918e+001°)
1.93196831701637e+006	(-9.74086206109907e-001dB,-2.65636323288747e+001°)
1.93642196394605e+006	(-9.78093626408220e-001dB,-2.66164367116719e+001°)
1.94088587759222e+006	(-9.82115824092623e-001dB,-2.66693139132060e+001°)
1.94536008162211e+006	(-9.86152839890113e-001dB,-2.67222638534945e+001°)
1.94984459975749e+006	(-9.90204714601867e-001dB,-2.67752864512410e+001°)
1.95433945577484e+006	(-9.94271488912440e-001dB,-2.68283816244637e+001°)
1.95884467350543e+006	(-9.98353203658049e-001dB,-2.68815492895974e+001°)
1.96336027683548e+006	(-1.00244989957261e+000dB,-2.69347893623343e+001°)
1.96788628970628e+006	(-1.00656161744508e+000dB,-2.69881017570934e+001°)
1.97242273611429e+006	(-1.01068839805544e+000dB,-2.70414863872290e+001°)
1.97696964011129e+006	(-1.01483028220537e+000dB,-2.70949431649225e+001°)
1.98152702580453e+006	(-1.01898731074879e+000dB,-2.71484720010726e+001°)
1.98609491735680e+006	(-1.02315952440237e+000dB,-2.72020728059304e+001°)
1.99067333898662e+006	(-1.02734696401203e+000dB,-2.72557454881942e+001°)
1.99526231496831e+006	(-1.03154967039479e+000dB,-2.73094899555371e+001°)
1.99986186963217e+006	(-1.03576768436937e+000dB,-2.73633061144988e+001°)
2.00447202736459e+006	(-1.04000104675531e+000dB,-2.74171938704827e+001°)
2.00909281260815e+006	(-1.04424979832527e+000dB,-2.74711531279144e+001°)
2.01372424986181e+006	(-1.04851397994487e+000dB,-2.75251837897570e+001°)
2.01836636368098e+006	(-1.05279363241538e+000dB,-2.75792857580441e+001°)
2.02301917867769e+006	(-1.05708879648876e+000dB,-2.76334589338248e+001°)
2.02768271952070e+006	(-1.06139951302266e+000dB,-2.76877032166235e+001°)
2.03235701093564e+006	(-1.06572582279238e+000dB,-2.77420185050828e+001°)
2.03704207770513e+006	(-1.07006776664573e+000dB,-2.77964046964222e+001°)
2.04173794466894e+006	(-1.07442538531549e+000dB,-2.78508616870834e+001°)
2.04644463672409e+006	(-1.07879871960513e+000dB,-2.79053893720805e+001°)
2.05116217882498e+006	(-1.08318781031007e+000dB,-2.79599876452672e+001°)
2.05589059598355e+006	(-1.08759269813937e+000dB,-2.80146563996057e+001°)
2.06062991326941e+006	(-1.09201342391621e+000dB,-2.80693955264600e+001°)
2.06538015580994e+006	(-1.09645002834468e+000dB,-2.81242049164071e+001°)
2.07014134879045e+006	(-1.10090255216371e+000dB,-2.81790844586922e+001°)
2.07491351745431e+006	(-1.10537103606878e+000dB,-2.82340340414989e+001°)
2.07969668710310e+006	(-1.10985552084979e+000dB,-2.82890535514555e+001°)
2.08449088309669e+006	(-1.11435604712809e+000dB,-2.83441428745608e+001°)
2.08929613085344e+006	(-1.11887265557139e+000dB,-2.83993018954190e+001°)
2.09411245585029e+006	(-1.12340538690790e+000dB,-2.84545304971808e+001°)
2.09893988362292e+006	(-1.12795428172564e+000dB,-2.85098285622542e+001°)
2.10377843976587e+006	(-1.13251938070187e+000dB,-2.85651959714805e+001°)
2.10862814993268e+006	(-1.13710072438740e+000dB,-2.86206326049007e+001°)
2.11348903983604e+006	(-1.14169835337426e+000dB,-2.86761383411497e+001°)
2.11836113524789e+006	(-1.14631230830976e+000dB,-2.87317130573977e+001°)
2.12324446199961e+006	(-1.15094262965102e+000dB,-2.87873566302316e+001°)
2.12813904598210e+006	(-1.15558935793918e+000dB,-2.88430689346605e+001°)
2.13304491314596e+006	(-1.16025253370650e+000dB,-2.88988498444441e+001°)
2.13796208950162e+006	(-1.16493219736890e+000dB,-2.89546992324792e+001°)
2.14289060111944e+006	(-1.16962838943809e+000dB,-2.90106169700224e+001°)
2.14783047412991e+006	(-1.17434115024686e+000dB,-2.90666029276870e+001°)
2.15278173472375e+006	(-1.17907052028224e+000dB,-2.91226569742195e+001°)
2.15774440915204e+006	(-1.18381653983546e+000dB,-2.91787789777769e+001°)
2.16271852372640e+006	(-1.18857924930417e+000dB,-2.92349688048118e+001°)
2.16770410481907e+006	(-1.19335868893400e+000dB,-2.92912263210188e+001°)
2.17270117886312e+006	(-1.19815489899924e+000dB,-2.93475513906638e+001°)
2.17770977235253e+006	(-1.20296791977133e+000dB,-2.94039438766936e+001°)
2.18272991184237e+006	(-1.20779779142740e+000dB,-2.94604036410706e+001°)
2.18776162394892e+006	(-1.21264455415483e+000dB,-2.95169305443794e+001°)
2.19280493534982e+006	(-1.21750824808987e+000dB,-2.95735244460497e+001°)
2.19785987278419e+006	(-1.22238891331675e+000dB,-2.96301852043557e+001°)
2.20292646305282e+006	(-1.22728658985173e+000dB,-2.96869126764709e+001°)
2.20800473301826e+006	(-1.23220131777692e+000dB,-2.97437067179609e+001°)
2.21309470960500e+006	(-1.23713313704435e+000dB,-2.98005671835135e+001°)
2.21819641979958e+006	(-1.24208208759485e+000dB,-2.98574939264877e+001°)
2.22330989065076e+006	(-1.24704820931214e+000dB,-2.99144867990817e+001°)
2.22843514926966e+006	(-1.25203154206655e+000dB,-2.99715456521625e+001°)
2.23357222282989e+006	(-1.25703212568401e+000dB,-3.00286703353774e+001°)
2.23872113856769e+006	(-1.26204999987072e+000dB,-3.00858606974379e+001°)
2.24388192378212e+006	(-1.26708520437583e+000dB,-3.01431165854943e+001°)
2.24905460583513e+006	(-1.27213777888603e+000dB,-3.02004378455318e+001°)
2.25423921215178e+006	(-1.27720776296538e+000dB,-3.02578243225981e+001°)
2.25943577022032e+006	(-1.28229519624695e+000dB,-3.03152758600626e+001°)
2.26464430759240e+006	(-1.28740011822423e+000dB,-3.03727923004128e+001°)
2.26986485188316e+006	(-1.29252256836863e+000dB,-3.04303734847982e+001°)
2.27509743077141e+006	(-1.29766258608403e+000dB,-3.04880192532009e+001°)
2.28034207199976e+006	(-1.30282021073520e+000dB,-3.05457294443211e+001°)
2.28559880337477e+006	(-1.30799548163198e+000dB,-3.06035038956329e+001°)
2.29086765276711e+006	(-1.31318843805754e+000dB,-3.06613424432700e+001°)
2.29614864811170e+006	(-1.31839911916444e+000dB,-3.07192449224266e+001°)
2.30144181740784e+006	(-1.32362756410586e+000dB,-3.07772111668407e+001°)
2.30674718871940e+006	(-1.32887381194633e+000dB,-3.08352410091384e+001°)
2.31206479017492e+006	(-1.33413790170471e+000dB,-3.08933342806616e+001°)
2.31739464996781e+006	(-1.33941987236756e+000dB,-3.09514908114090e+001°)
2.32273679635643e+006	(-1.34471976278581e+000dB,-3.10097104304407e+001°)
2.32809125766433e+006	(-1.35003761180520e+000dB,-3.10679929653586e+001°)
2.33345806228032e+006	(-1.35537345819207e+000dB,-3.11263382425948e+001°)
2.33883723865868e+006	(-1.36072734064687e+000dB,-3.11847460873539e+001°)
2.34422881531924e+006	(-1.36609929778858e+000dB,-3.12432163236712e+001°)
2.34963282084762e+006	(-1.37148936819713e+000dB,-3.13017487742390e+001°)
2.35504928389532e+006	(-1.37689759035421e+000dB,-3.13603432606382e+001°)
2.36047823317989e+006	(-1.38232400267130e+000dB,-3.14189996032235e+001°)
2.36591969748507e+006	(-1.38776864353182e+000dB,-3.14777176209481e+001°)
2.37137370566097e+006	(-1.39323155121765e+000dB,-3.15364971316553e+001°)
2.37684028662418e+006	(-1.39871276390822e+000dB,-3.15953379520795e+001°)
2.38231946935800e+006	(-1.40421231973708e+000dB,-3.16542398976129e+001°)
2.38781128291248e+006	(-1.40973025679062e+000dB,-3.17132027823056e+001°)
2.39331575640469e+006	(-1.41526661300630e+000dB,-3.17722264192761e+001°)
2.39883291901879e+006	(-1.42082142631529e+000dB,-3.18313106201260e+001°)
2.40436280000623e+006	(-1.42639473454073e+000dB,-3.18904551953509e+001°)
2.40990542868589e+006	(-1.43198657538244e+000dB,-3.19496599544000e+001°)
2.41546083444424e+006	(-1.43759698657316e+000dB,-3.20089247050306e+001°)
2.42102904673547e+006	(-1.44322600563424e+000dB,-3.20682492543078e+001°)
2.42661009508171e+006	(-1.44887367004626e+000dB,-3.21276334079006e+001°)
2.43220400907311e+006	(-1.45454001727602e+000dB,-3.21870769699636e+001°)
2.43781081836804e+006	(-1.46022508461875e+000dB,-3.22465797437866e+001°)
2.44343055269326e+006	(-1.46592890928261e+000dB,-3.23061415314424e+001°)
2.44906324184403e+006	(-1.47165152845839e+000dB,-3.23657621334918e+001°)
2.45470891568431e+006	(-1.47739297920471e+000dB,-3.24254413494571e+001°)
2.46036760414691e+006	(-1.48315329843307e+000dB,-3.24851789778841e+001°)
2.46603933723362e+006	(-1.48893252306225e+000dB,-3.25449748156907e+001°)
2.47172414501541e+006	(-1.49473068988970e+000dB,-3.26048286587009e+001°)
2.47742205763256e+006	(-1.50054783557656e+000dB,-3.26647403017070e+001°)
2.48313310529484e+006	(-1.50638399671698e+000dB,-3.27247095381733e+001°)
2.48885731828166e+006	(-1.51223920982283e+000dB,-3.27847361602967e+001°)
2.49459472694223e+006	(-1.51811351126637e+000dB,-3.28448199592469e+001°)
2.50034536169570e+006	(-1.52400693737732e+000dB,-3.29049607247503e+001°)
2.50610925303138e+006	(-1.52991952434359e+000dB,-3.29651582455091e+001°)
2.51188643150885e+006	(-1.53585130829407e+000dB,-3.30254123088446e+001°)
2.51767692775812e+006	(-1.54180232518574e+000dB,-3.30857227011775e+001°)
2.52348077247984e+006	(-1.54777261092826e+000dB,-3.31460892074910e+001°)
2.52929799644540e+006	(-1.55376220131294e+000dB,-3.32065116116320e+001°)
2.53512863049717e+006	(-1.55977113206722e+000dB,-3.32669896960727e+001°)
2.54097270554856e+006	(-1.56579943870074e+000dB,-3.33275232425731e+001°)
2.54683025258430e+006	(-1.57184715674028e+000dB,-3.33881120311619e+001°)
2.55270130266050e+006	(-1.57791432150661e+000dB,-3.34487558411001e+001°)
2.55858588690490e+006	(-1.58400096827959e+000dB,-3.35094544501614e+001°)
2.56448403651697e+006	(-1.59010713217258e+000dB,-3.35702076351762e+001°)
2.57039578276811e+006	(-1.59623284825548e+000dB,-3.36310151714907e+001°)
2.57632115700182e+006	(-1.60237815142940e+000dB,-3.36918768335127e+001°)
2.58226019063384e+006	(-1.60854307646714e+000dB,-3.37527923945328e+001°)
2.58821291515233e+006	(-1.61472765808059e+000dB,-3.38137616264245e+001°)
2.59417936211805e+006	(-1.62093193085082e+000dB,-3.38747842999485e+001°)
2.60015956316451e+006	(-1.62715592918601e+000dB,-3.39358601849374e+001°)
2.60615354999813e+006	(-1.63339968747080e+000dB,-3.39969890496316e+001°)
2.61216135439844e+006	(-1.63966323986006e+000dB,-3.40581706615912e+001°)
2.61818300821822e+006	(-1.64594662046907e+000dB,-3.41194047868496e+001°)
2.62421854338367e+006	(-1.65224986326303e+000dB,-3.41806911904014e+001°)
2.63026799189461e+006	(-1.65857300211042e+000dB,-3.42420296359620e+001°)
2.63633138582461e+006	(-1.66491607068682e+000dB,-3.43034198863965e+001°)
2.64240875732117e+006	(-1.67127910259602e+000dB,-3.43648617031750e+001°)
2.64850013860592e+006	(-1.67766213130093e+000dB,-3.44263548466796e+001°)
2.65460556197476e+006	(-1.68406519013603e+000dB,-3.44878990761468e+001°)
2.66072505979803e+006	(-1.69048831233322e+000dB,-3.45494941495475e+001°)
2.66685866452070e+006	(-1.69693153093971e+000dB,-3.46111398239577e+001°)
2.67300640866253e+006	(-1.70339487891136e+000dB,-3.46728358551333e+001°)
2.67916832481824e+006	(-1.70987838907097e+000dB,-3.47345819976966e+001°)
2.68534444565772e+006	(-1.71638209406703e+000dB,-3.47963780053236e+001°)
2.69153480392612e+006	(-1.72290602643971e+000dB,-3.48582236304412e+001°)
2.69773943244413e+006	(-1.72945021865955e+000dB,-3.49201186240452e+001°)
2.70395836410805e+006	(-1.73601470292596e+000dB,-3.49820627366259e+001°)
2.71019163189004e+006	(-1.74259951138002e+000dB,-3.50440557171884e+001°)
2.71643926883828e+006	(-1.74920467600971e+000dB,-3.51060973136862e+001°)
2.72270130807711e+006	(-1.75583022870199e+000dB,-3.51681872727783e+001°)
2.72897778280724e+006	(-1.76247620110888e+000dB,-3.52303253404495e+001°)
2.73526872630591e+006	(-1.76914262483228e+000dB,-3.52925112611508e+001°)
2.74157417192707e+006	(-1.77582953130323e+000dB,-3.53547447783581e+001°)
2.74789415310159e+006	(-1.78253695175468e+000dB,-3.54170256347000e+001°)
2.75422870333735e+006	(-1.78926491735240e+000dB,-3.54793535713433e+001°)
2.76057785621953e+006	(-1.79601345904870e+000dB,-3.55417283286779e+001°)
2.76694164541069e+006	(-1.80278260771307e+000dB,-3.56041496457010e+001°)
2.77332010465102e+006	(-1.80957239398645e+000dB,-3.56666172607029e+001°)
2.77971326775847e+006	(-1.81638284842461e+000dB,-3.57291309105896e+001°)
2.78612116862895e+006	(-1.82321400140515e+000dB,-3.57916903313205e+001°)
2.79254384123651e+006	(-1.83006588315268e+000dB,-3.58542952577891e+001°)
2.79898131963354e+006	(-1.83693852375078e+000dB,-3.59169454237645e+001°)
2.80543363795088e+006	(-1.84383195310174e+000dB,-3.59796405620829e+001°)
2.81190083039811e+006	(-1.85074620099066e+000dB,-3.60423804043403e+001°)
2.81838293126362e+006	(-1.85768129698036e+000dB,-3.61051646813958e+001°)
2.82487997491487e+006	(-1.86463727057900e+000dB,-3.61679931225653e+001°)
2.83139199579854e+006	(-1.87161415101859e+000dB,-3.62308654566863e+001°)
2.83791902844072e+006	(-1.87861196743545e+000dB,-3.62937814112496e+001°)
2.84446110744707e+006	(-1.88563074880417e+000dB,-3.63567407127154e+001°)
2.85101826750307e+006	(-1.89267052396231e+000dB,-3.64197430863929e+001°)
2.85759054337410e+006	(-1.89973132149364e+000dB,-3.64827882570086e+001°)
2.86417796990573e+006	(-1.90681316989432e+000dB,-3.65458759478972e+001°)
2.87078058202384e+006	(-1.91391609749454e+000dB,-3.66090058813824e+001°)
2.87739841473482e+006	(-1.92104013239358e+000dB,-3.66721777790949e+001°)
2.88403150312575e+006	(-1.92818530258678e+000dB,-3.67353913613508e+001°)
2.89067988236462e+006	(-1.93535163587492e+000dB,-3.67986463475956e+001°)
2.89734358770047e+006	(-1.94253915987606e+000dB,-3.68619424563466e+001°)
2.90402265446359e+006	(-1.94974790210076e+000dB,-3.69252794048209e+001°)
2.91071711806574e+006	(-1.95697788981118e+000dB,-3.69886569096321e+001°)
2.91742701400030e+006	(-1.96422915010923e+000dB,-3.70520746863558e+001°)
2.92415237784247e+006	(-1.97150170997331e+000dB,-3.71155324493458e+001°)
2.93089324524945e+006	(-1.97879559615602e+000dB,-3.71790299122429e+001°)
2.93764965196066e+006	(-1.98611083525914e+000dB,-3.72425667876029e+001°)
2.94442163379789e+006	(-1.99344745368208e+000dB,-3.73061427871541e+001°)
2.95120922666551e+006	(-2.00080547768388e+000dB,-3.73697576214871e+001°)
2.95801246655067e+006	(-2.00818493330670e+000dB,-3.74334110004398e+001°)
2.96483138952346e+006	(-2.01558584643770e+000dB,-3.74971026327865e+001°)
2.97166603173714e+006	(-2.02300824279535e+000dB,-3.75608322263071e+001°)
2.97851642942831e+006	(-2.03045214786607e+000dB,-3.76245994881093e+001°)
2.98538261891707e+006	(-2.03791758697826e+000dB,-3.76884041242546e+001°)
2.99226463660730e+006	(-2.04540458531356e+000dB,-3.77522458397010e+001°)
2.99916251898676e+006	(-2.05291316779404e+000dB,-3.78161243388785e+001°)
3.00607630262734e+006	(-2.06044335923031e+000dB,-3.78800393249353e+001°)
3.01300602418523e+006	(-2.06799518420880e+000dB,-3.79439905003137e+001°)
3.01995172040112e+006	(-2.07556866716509e+000dB,-3.80079775663759e+001°)
3.02691342810041e+006	(-2.08316383222269e+000dB,-3.80720002242360e+001°)
3.03389118419337e+006	(-2.09078070351252e+000dB,-3.81360581731136e+001°)
3.04088502567538e+006	(-2.09841930479019e+000dB,-3.82001511123109e+001°)
3.04789498962708e+006	(-2.10607965975488e+000dB,-3.82642787395657e+001°)
3.05492111321461e+006	(-2.11376179181512e+000dB,-3.83284407522660e+001°)
3.06196343368977e+006	(-2.12146572425950e+000dB,-3.83926368465659e+001°)
3.06902198839025e+006	(-2.12919148013333e+000dB,-3.84568667180284e+001°)
3.07609681473979e+006	(-2.13693908231114e+000dB,-3.85211300612498e+001°)
3.08318795024844e+006	(-2.14470855347126e+000dB,-3.85854265699937e+001°)
3.09029543251267e+006	(-2.15249991608283e+000dB,-3.86497559372613e+001°)
3.09741929921566e+006	(-2.16031319240508e+000dB,-3.87141178552981e+001°)
3.10455958812743e+006	(-2.16814840454682e+000dB,-3.87785120152815e+001°)
3.11171633710509e+006	(-2.17600557436881e+000dB,-3.88429381078382e+001°)
3.11888958409301e+006	(-2.18388472354348e+000dB,-3.89073958227315e+001°)
3.12607936712302e+006	(-2.19178587358990e+000dB,-3.89718848486765e+001°)
3.13328572431465e+006	(-2.19970904572882e+000dB,-3.90364048741145e+001°)
3.14050869387528e+006	(-2.20765426107396e+000dB,-3.91009555861960e+001°)
3.14774831410038e+006	(-2.21562154047515e+000dB,-3.91655366716197e+001°)
3.15500462337369e+006	(-2.22361090458957e+000dB,-3.92301478162558e+001°)
3.16227766016744e+006	(-2.23162237389267e+000dB,-3.92947887050884e+001°)
3.16956746304255e+006	(-2.23965596861776e+000dB,-3.93594590225433e+001°)
3.17687407064882e+006	(-2.24771170882672e+000dB,-3.94241584521105e+001°)
3.18419752172518e+006	(-2.25578961433780e+000dB,-3.94888866767363e+001°)
3.19153785509981e+006	(-2.26388970481966e+000dB,-3.95536433783166e+001°)
3.19889510969044e+006	(-2.27201199963685e+000dB,-3.96184282385397e+001°)
3.20626932450451e+006	(-2.28015651804982e+000dB,-3.96832409378008e+001°)
3.21366053863936e+006	(-2.28832327900188e+000dB,-3.97480811563671e+001°)
3.22106879128247e+006	(-2.29651230133033e+000dB,-3.98129485732269e+001°)
3.22849412171167e+006	(-2.30472360356591e+000dB,-3.98778428671911e+001°)
3.23593656929532e+006	(-2.31295720410796e+000dB,-3.99427637159353e+001°)
3.24339617349252e+006	(-2.32121312105992e+000dB,-4.00077107969086e+001°)
3.25087297385337e+006	(-2.32949137240365e+000dB,-4.00726837863751e+001°)
3.25836701001911e+006	(-2.33779197582387e+000dB,-4.01376823603880e+001°)
3.26587832172238e+006	(-2.34611494882395e+000dB,-4.02027061941528e+001°)
3.27340694878740e+006	(-2.35446030866711e+000dB,-4.02677549623576e+001°)
3.28095293113021e+006	(-2.36282807245669e+000dB,-4.03328283387284e+001°)
3.28851630875885e+006	(-2.37121825701976e+000dB,-4.03979259966831e+001°)
3.29609712177359e+006	(-2.37963087895296e+000dB,-4.04630476090813e+001°)
3.30369541036716e+006	(-2.38806595473663e+000dB,-4.05281928475848e+001°)
3.31131121482492e+006	(-2.39652350050418e+000dB,-4.05933613839593e+001°)
3.31894457552511e+006	(-2.40500353223689e+000dB,-4.06585528889828e+001°)
3.32659553293905e+006	(-2.41350606567137e+000dB,-4.07237670329711e+001°)
3.33426412763135e+006	(-2.42203111635603e+000dB,-4.07890034854620e+001°)
3.34195040026014e+006	(-2.43057869955927e+000dB,-4.08542619157415e+001°)
3.34965439157727e+006	(-2.43914883037139e+000dB,-4.09195419922689e+001°)
3.35737614242854e+006	(-2.44774152364700e+000dB,-4.09848433830089e+001°)
3.36511569375390e+006	(-2.45635679400450e+000dB,-4.10501657554396e+001°)
3.37287308658768e+006	(-2.46499465587065e+000dB,-4.11155087763016e+001°)
